hit_id,ch0,ch1,value
45329,280,561,0.0752568
45329,281,554,0.0712221
45329,280,558,0.0109641
45329,280,560,0.057026
45329,280,562,0.0594675
45329,280,559,0.0523511
45329,281,557,0.0632302
45329,281,556,0.0577886
45329,281,553,0.0613105
45329,281,558,0.0517302
45330,323,45,0.0651566
45330,324,40,0.0618871
45330,322,51,0.0368719
45330,322,47,0.0594633
45330,322,48,0.0513432
45330,327,25,0.0606124
45330,323,46,0.0286172
45330,324,41,0.0295377
45330,326,27,0.0603058
45330,325,31,0.0243785
45330,324,36,0.0259235
45330,327,24,0.056945
45330,327,26,0.0290186
45330,325,32,0.0601987
45330,324,37,0.0581143
45330,327,23,0.0560785
45330,325,36,0.0334484
45330,322,49,0.061351
45330,328,20,0.0576418
45330,328,21,0.0265421
45330,322,46,0.0217606
45330,323,43,0.0527622
45330,328,19,0.0635547
45330,326,26,0.0236178
45330,323,41,0.0180586
45330,328,17,0.057055
45330,326,30,0.0554047
45330,325,34,0.0519142
45330,324,39,0.0533744
45330,325,33,0.0507648
45330,326,28,0.0547425
45330,327,22,0.0566498
45330,322,50,0.0576295
45330,321,52,0.0393211
45330,323,42,0.0501466
45330,325,35,0.0547772
45330,326,29,0.0633992
45330,323,44,0.054138
45330,328,18,0.0597379
45330,324,38,0.0565131
45330,321,51,0.0241941
45330,328,16,0.0223267
45330,326,31,0.0294824
45330,327,21,0.0268079
45330,329,16,0.0272798
45331,207,394,0.0725247
45331,208,391,0.0231075
45331,207,393,0.0593925
45331,209,387,0.0163568
45331,208,388,0.0582661
45331,207,391,0.041914
45331,208,390,0.065099
45331,208,387,0.0396695
45331,207,395,0.0274167
45331,208,389,0.0549869
45331,206,395,0.0372133
45331,207,392,0.0611855
45331,206,396,0.013157
45331,209,386,0.0307418
45332,160,312,0.069676
45332,163,314,0.0179382
45332,161,314,0.00407737
45332,159,312,0.00396651
45332,161,313,0.0869196
45332,162,314,0.11333
45332,160,313,0.0403388
45333,139,345,0.00978365
45333,139,343,0.0275826
45333,138,347,0.0589558
45333,137,350,0.0675201
45333,138,346,0.0608371
45333,138,349,0.0458449
45333,137,351,0.0705988
45333,137,349,0.0200232
45333,137,352,0.0690617
45333,137,353,0.0162774
45333,138,345,0.053751
45333,138,348,0.0625868
45333,139,344,0.073667
45334,5,817,0.00954608
45334,5,812,0.0642445
45334,5,814,0.0705652
45334,5,810,0.060639
45334,6,806,0.000178086
45334,5,816,0.0584129
45334,5,815,0.049348
45334,5,811,0.0666507
45334,5,813,0.0718338
45334,6,808,0.0669196
45334,5,809,0.0279402
45334,6,809,0.0301079
45334,6,807,0.0596121
45335,263,245,0.0680813
45335,264,240,0.0419268
45335,263,241,0.0737234
45335,263,244,0.064174
45335,263,247,0.00412594
45335,264,239,0.0627011
45335,263,246,0.0553508
45335,264,238,0.0536902
45335,263,242,0.0734409
45335,263,243,0.0678658
45335,263,240,0.0258782
45336,0,619,0.00935585
45336,0,623,0.0280273
45336,0,622,0.054698
45336,0,620,0.0606366
45336,0,621,0.0581155
45336,0,623,0.0331653
45337,121,1266,0.00746811
45337,123,1265,0.0122994
45337,121,1265,0.0710887
45337,120,1266,0.0680498
45337,123,1264,0.0559448
45337,118,1266,0.00055626
45337,124,1264,0.0702895
45337,122,1265,0.0687566
45337,119,1266,0.0632109
45337,118,1267,0.0281184
45338,123,634,0.0864236
45338,123,633,0.0133818
45338,123,637,0.0402046
45338,122,633,0.0185437
45338,123,636,0.10117
45338,123,635,0.0760372
45339,280,993,0.0680153
45339,279,993,0.0422751
45339,283,992,0.0868306
45339,281,993,0.0690352
45339,282,993,0.0256661
45339,282,992,0.055003
45340,151,1101,0.0420083
45340,150,1102,0.0251445
45340,151,1102,0.128317
45340,150,1103,0.128541
45341,269,934,0.0208389
45341,270,933,0.0871546
45341,269,933,0.0940279
45341,271,932,0.0565994
45341,270,932,0.0370816
45342,267,1037,0.0596842
45342,268,1029,0.0549547
45342,267,1036,0.0714897
45342,267,1035,0.0617564
45342,267,1031,0.0570136
45342,267,1033,0.062749
45342,268,1030,0.0173156
45342,267,1030,0.0515356
45342,267,1038,0.0514206
45342,268,1028,0.0512921
45342,267,1032,0.0657046
45342,267,1034,0.0686641
45343,282,407,0.0609857
45343,282,406,0.0536552
45343,282,404,0.0654874
45343,282,409,0.0687259
45343,282,410,0.0724977
45343,282,408,0.0796996
45343,282,411,0.0307412
45343,282,405,0.0638231
45343,282,403,0.0591391
45343,282,402,0.0692508
45344,60,3,0.10544
45344,60,1,0.0247335
45344,60,6,0.0308246
45344,60,2,0.0845303
45344,60,5,0.0850277
45344,60,4,0.0901601
45345,129,883,0.00416626
45345,128,885,0.0721911
45345,127,891,0.0582318
45345,128,883,0.0685444
45345,128,886,0.0648114
45345,128,888,0.0484673
45345,129,882,0.0425278
45345,127,888,0.0169831
45345,127,892,0.0352335
45345,128,887,0.0655662
45345,127,889,0.0643326
45345,128,884,0.0644395
45345,127,890,0.0574124
45346,200,1030,0.0557088
45346,200,1033,0.0626693
45346,199,1036,0.0502055
45346,200,1031,0.06592
45346,200,1035,0.0643011
45346,200,1036,0.0179968
45346,200,1032,0.0731822
45346,201,1028,0.00527335
45346,201,1030,0.0128297
45346,200,1034,0.0441707
45346,199,1039,0.0304085
45346,201,1029,0.0592014
45346,199,1037,0.068392
45346,199,1038,0.0621414
45347,8,467,0.0547159
45347,8,472,0.0612478
45347,8,471,0.0737422
45347,8,470,0.0552849
45347,8,469,0.0579185
45347,8,474,0.0686216
45347,8,466,0.0581396
45347,8,465,0.0053234
45347,8,473,0.0575379
45347,8,468,0.0575749
45347,8,475,0.0276826
45348,319,432,0.0472639
45348,320,432,0.0171628
45348,319,433,0.0585928
45348,321,424,0.0321975
45348,320,428,0.0723752
45348,320,429,0.0734943
45348,320,426,0.0587553
45348,320,427,0.0729405
45348,320,430,0.0604004
45348,320,431,0.0638489
45348,320,425,0.03811
45348,319,434,0.0015835
45348,321,425,0.0294403
45349,23,35,0.0623992
45349,23,32,0.0728751
45349,23,31,0.0313465
45349,23,38,0.0660368
45349,23,36,0.0628538
45349,23,34,0.0526227
45349,22,39,0.0445573
45349,23,33,0.0615484
45349,23,37,0.0620342
45349,23,39,0.0210858
45349,22,40,0.0107002
45350,294,138,0.0128891
45350,295,131,0.0221254
45350,294,136,0.0705074
45350,293,139,0.0694116
45350,293,140,0.0281328
45350,295,134,0.056474
45350,296,131,0.0421933
45350,293,138,0.0576986
45350,295,133,0.0640209
45350,296,130,0.0108494
45350,294,134,0.0079544
45350,294,135,0.0768099
45350,295,132,0.0652722
45350,294,137,0.0664825
45351,62,182,0.0686239
45351,61,184,0.0798463
45351,58,189,0.00648691
45351,60,184,0.0028322
45351,58,188,0.0454135
45351,59,187,0.0691261
45351,63,181,0.0336771
45351,59,186,0.0268703
45351,60,185,0.0758778
45351,59,188,0.017799
45351,62,181,0.0305512
45351,61,183,0.0486146
45351,60,186,0.0491278
45351,62,183,0.0199851
45352,215,384,0.0683756
45352,215,381,0.056589
45352,215,380,0.0621333
45352,214,387,0.0702705
45352,215,383,0.0632534
45352,214,388,0.0334107
45352,215,386,0.0418678
45352,215,382,0.0553643
45352,215,385,0.0663449
45352,214,386,0.0154212
45352,215,379,0.0340648
45353,40,487,0.065236
45353,40,488,0.0643224
45353,40,491,0.0626025
45353,39,493,0.0517736
45353,39,491,0.00566482
45353,40,490,0.0703511
45353,39,495,0.00737739
45353,41,485,0.0383761
45353,41,486,0.0525562
45353,39,494,0.0471036
45353,40,489,0.0640918
45353,40,486,0.0127109
45353,39,492,0.057375
45354,114,181,0.0641161
45354,114,178,0.0459288
45354,114,183,0.0523451
45354,114,179,0.0724532
45354,114,182,0.0549255
45354,114,177,0.070189
45354,114,180,0.0745114
45354,114,175,0.0689982
45354,114,176,0.0758624
45355,83,1236,0.0661992
45355,85,1239,0.0930729
45355,86,1241,0.0409103
45355,86,1240,0.0378397
45355,84,1236,0.0152147
45355,85,1240,0.037145
45355,83,1235,0.0557937
45355,85,1238,0.0239313
45355,84,1237,0.0646497
45355,84,1238,0.0461962
45356,3,201,0.0616025
45356,3,200,0.0259247
45356,2,204,0.0697856
45356,3,203,0.0287282
45356,4,197,0.0105585
45356,3,202,0.060754
45356,4,199,0.0592275
45356,5,196,0.0473953
45356,5,197,0.0593948
45356,4,198,0.0694517
45356,2,203,0.0317848
45356,2,206,0.0149054
45356,2,205,0.0576672
45356,1,206,0.00181003
45356,4,200,0.0425584
45357,154,495,0.0181593
45357,152,497,0.0392942
45357,152,496,0.0817954
45357,151,497,0.059135
45357,153,495,0.0849765
45357,154,494,0.0731912
45357,153,496,0.0256485
45357,151,498,0.0295964
45358,259,966,0.0596649
45358,259,967,0.0284574
45358,258,969,0.0566807
45358,258,971,0.0702963
45358,259,964,0.0643352
45358,259,962,0.0634955
45358,258,972,0.0251746
45358,258,968,0.0540665
45358,258,970,0.0555229
45358,259,963,0.0576337
45358,259,961,0.0105778
45358,259,965,0.0762771
45358,258,967,0.0384095
45359,143,1133,0.0673318
45359,143,1134,0.00297902
45359,142,1135,0.0493308
45359,144,1127,0.061499
45359,144,1125,0.0506938
45359,143,1131,0.0655805
45359,142,1134,0.0550537
45359,143,1132,0.0623557
45359,144,1126,0.0571205
45359,144,1128,0.0435395
45359,144,1124,0.00303568
45359,143,1129,0.0560572
45359,143,1130,0.0672605
45359,143,1128,0.00756242
45360,47,309,0.0618083
45360,47,310,0.0567582
45360,47,297,0.0513719
45360,47,303,0.0588481
45360,47,317,0.0396922
45360,47,302,0.0657353
45360,47,304,0.0688834
45360,47,301,0.0667115
45360,47,290,0.0484584
45360,47,285,0.0543715
45360,47,307,0.0461995
45360,47,295,0.0590719
45360,47,288,0.0609063
45360,47,312,0.0629317
45360,47,314,0.0577987
45360,47,286,0.052169
45360,47,305,0.0638411
45360,47,298,0.0655603
45360,47,289,0.0585336
45360,47,294,0.0527801
45360,47,306,0.051044
45360,47,291,0.0568265
45360,47,281,0.058807
45360,47,282,0.055842
45360,47,313,0.0706323
45360,47,287,0.0527154
45360,47,308,0.0532823
45360,47,283,0.0603507
45360,47,296,0.0583211
45360,47,292,0.0647415
45360,47,279,0.0104488
45360,47,299,0.0589598
45360,47,315,0.0568193
45360,47,280,0.0632744
45360,47,316,0.0565226
45360,47,284,0.0624167
45360,47,300,0.0672509
45360,47,293,0.050885
45360,47,311,0.0576745
45361,81,494,0.0690705
45361,82,488,0.0534906
45361,81,495,0.0282301
45361,82,489,0.0591681
45361,80,497,0.0616748
45361,81,492,0.0802351
45361,81,491,0.0558025
45361,81,490,0.0162239
45361,80,496,0.0606909
45361,80,495,0.0287413
45361,82,490,0.04849
45361,81,493,0.0574919
45362,249,1103,0.00921419
45362,249,1102,0.0397524
45362,251,1100,0.0725886
45362,250,1101,0.0747064
45362,250,1102,0.052578
45362,252,1099,0.0957403
45362,251,1101,0.0273566
45362,252,1100,0.0164693
45363,265,231,0.0691371
45363,265,233,0.0608128
45363,266,227,0.0803667
45363,266,228,0.0740031
45363,265,234,0.0698618
45363,266,229,0.0792758
45363,265,235,0.0194126
45363,266,226,0.043188
45363,265,230,0.0416557
45363,265,232,0.0696077
45363,266,230,0.0265643
45364,271,303,0.0532503
45364,272,303,0.00627181
45364,272,299,0.00567549
45364,271,304,0.0153955
45364,272,300,0.0609816
45364,273,298,0.0727637
45364,273,297,0.0728811
45364,272,301,0.0618975
45364,273,296,0.00597635
45364,272,302,0.0737178
45364,273,299,0.0539001
45365,326,421,0.0641646
45365,326,435,0.0548208
45365,326,422,0.05636
45365,326,417,0.0536097
45365,326,431,0.05121
45365,326,433,0.0581234
45365,326,437,0.0591715
45365,326,420,0.0617551
45365,326,423,0.0529802
45365,326,428,0.061444
45365,326,430,0.0618666
45365,326,418,0.0568374
45365,326,427,0.0740291
45365,326,424,0.0601201
45365,326,429,0.0504351
45365,326,426,0.0523738
45365,326,425,0.0560042
45365,326,436,0.0622709
45365,326,438,0.0262351
45365,326,419,0.0560104
45365,326,416,0.0284913
45365,326,432,0.0537721
45365,326,434,0.0623147
45366,161,154,0.0671999
45366,161,156,0.0696807
45366,160,160,0.0580674
45366,160,159,0.0744612
45366,160,158,0.0542895
45366,161,153,0.0176591
45366,162,152,0.0435893
45366,160,161,0.0465441
45366,161,157,0.0670056
45366,162,153,0.0485622
45366,161,158,0.0109807
45366,161,155,0.0690265
45367,303,60,0.000161452
45367,303,61,0.012378
45367,300,70,0.00938857
45367,301,66,0.067611
45367,302,65,0.0278228
45367,302,64,0.0589796
45367,301,67,0.058556
45367,300,69,0.020566
45367,301,69,0.0385877
45367,301,65,0.0333241
45367,302,62,0.0697204
45367,301,68,0.0612964
45367,302,61,0.0494637
45367,302,63,0.0623251
45368,327,675,0.0253176
45368,327,680,0.0701351
45368,327,679,0.0637026
45368,327,676,0.0615821
45368,327,684,0.0595726
45368,327,677,0.0627758
45368,328,674,0.007057
45368,327,681,0.0601898
45368,327,678,0.0663183
45368,327,683,0.0813728
45368,327,682,0.0619194
45368,328,675,0.0321532
45369,197,1,0.11619
45369,197,0,0.0931384
45369,197,2,0.0271817
45370,249,853,0.0591761
45370,249,852,0.0182168
45370,249,854,0.0674296
45370,249,860,0.0784597
45370,249,857,0.0657714
45370,249,855,0.0670825
45370,249,861,0.0578404
45370,249,862,0.0642135
45370,249,859,0.0535872
45370,249,856,0.068077
45370,249,858,0.0673609
45371,132,71,0.0240007
45371,131,79,0.0493085
45371,131,73,0.00828054
45371,131,75,0.071553
45371,131,77,0.0613704
45371,131,78,0.0592665
45371,131,74,0.0631346
45371,131,80,0.0263246
45371,132,72,0.0644287
45371,132,73,0.0488571
45371,131,76,0.0657469
45372,297,65,0.0688164
45372,297,63,0.037329
45372,295,57,0.0640878
45372,295,56,0.0514781
45372,296,62,0.0578707
45372,296,58,0.0220436
45372,296,59,0.0587693
45372,295,58,0.0374416
45372,296,63,0.0285324
45372,296,60,0.0627036
45372,296,61,0.0691054
45372,297,64,0.0666306
45372,297,66,0.0231503
45373,50,742,0.0653862
45373,50,744,0.058202
45373,51,738,0.0654511
45373,51,737,0.0725418
45373,50,746,0.0695439
45373,50,740,0.0438322
45373,50,743,0.0561665
45373,50,741,0.0576642
45373,50,747,0.0103341
45373,51,740,0.0237273
45373,50,745,0.0552113
45373,51,739,0.0626983
45374,123,1207,0.0586583
45374,123,1208,0.064716
45374,124,1206,0.0456617
45374,125,1200,0.0650294
45374,124,1204,0.0733722
45374,124,1203,0.0595818
45374,124,1201,0.0257584
45374,125,1199,0.0655551
45374,124,1205,0.0607096
45374,124,1202,0.0637676
45374,123,1206,0.0195312
45374,125,1201,0.0418622
45374,123,1209,0.0568577
45374,123,1210,0.00303462
45375,16,126,0.0581512
45375,17,125,0.00807028
45375,15,130,0.0506826
45375,17,124,0.0677144
45375,18,121,0.0190795
45375,15,129,0.0721339
45375,16,125,0.0601025
45375,17,122,0.0707636
45375,16,128,0.0441074
45375,17,123,0.0636436
45375,15,128,0.0269507
45375,16,127,0.0590451
45375,17,121,0.0204427
45376,289,529,0.06953
45376,288,529,0.00109623
45376,288,531,0.0762838
45376,289,528,0.0846889
45376,288,530,0.0929375
45376,290,526,0.0377193
45376,289,527,0.0226437
45376,290,527,0.0601226
45377,278,881,0.0183856
45377,280,886,0.0714942
45377,280,887,0.0597201
45377,279,884,0.0693814
45377,279,883,0.0638982
45377,280,884,0.00257514
45377,279,882,0.0662844
45377,278,880,0.0721881
45377,279,881,0.0511005
45377,280,885,0.07369
45378,58,1163,0.0204991
45378,55,1170,0.0335159
45378,58,1165,0.0519302
45378,56,1168,0.0545534
45378,57,1166,0.0653557
45378,57,1167,0.0673524
45378,56,1170,0.0389401
45378,56,1169,0.0754091
45378,57,1165,0.0109991
45378,58,1164,0.0712151
45378,57,1168,0.014577
45378,55,1171,0.047689
45379,2,564,0.0626031
45379,0,568,0.0123322
45379,0,567,0.00250973
45379,2,565,0.0785734
45379,1,567,0.0786258
45379,3,564,0.0163193
45379,3,563,0.0849264
45379,1,566,0.0805011
45379,2,566,0.00766888
45379,3,562,0.0249317
45380,11,61,0.0748339
45380,11,59,0.0627154
45380,11,66,0.0631593
45380,11,65,0.0732752
45380,11,67,0.0476028
45380,11,62,0.0617928
45380,11,60,0.0576067
45380,11,56,0.0157884
45380,11,58,0.0644045
45380,11,64,0.0594527
45380,11,57,0.0516736
45380,11,63,0.0804084
45381,266,163,0.0629686
45381,266,157,0.064562
45381,264,178,0.0527414
45381,264,183,0.0579907
45381,265,174,0.0558977
45381,264,181,0.0567207
45381,264,184,0.0584335
45381,266,165,0.0562486
45381,264,188,0.0174995
45381,263,189,0.059555
45381,267,154,0.0208664
45381,264,186,0.0546487
45381,264,182,0.0439468
45381,266,164,0.0690011
45381,264,179,0.052886
45381,266,160,0.0640516
45381,263,190,0.06952
45381,264,185,0.0568439
45381,263,191,0.0488368
45381,266,158,0.050834
45381,266,162,0.0657052
45381,263,192,0.0631097
45381,265,167,0.0545678
45381,266,161,0.0570478
45381,265,168,0.0582802
45381,263,193,0.0472807
45381,266,155,0.0189828
45381,265,171,0.0579303
45381,266,156,0.0536147
45381,265,177,0.0197903
45381,266,159,0.0588498
45381,267,155,0.0454747
45381,266,166,0.0320529
45381,265,172,0.0656136
45381,263,194,0.0536821
45381,263,196,0.0268372
45381,263,195,0.0632555
45381,263,188,0.0312422
45381,265,170,0.0662561
45381,265,176,0.0613674
45381,265,175,0.0571473
45381,265,169,0.0495423
45381,264,187,0.0629271
45381,265,173,0.0575359
45381,264,177,0.0249898
45381,265,166,0.0246699
45381,264,180,0.0555894
45382,131,988,0.00562098
45382,130,990,0.0184785
45382,129,996,0.0672776
45382,130,992,0.0591902
45382,131,990,0.0420239
45382,129,995,0.0594195
45382,129,994,0.0240406
45382,130,991,0.0582931
45382,129,997,0.0613528
45382,129,998,0.0367619
45382,128,999,0.0545738
45382,131,989,0.068488
45382,130,993,0.0706824
45382,128,998,0.0347608
45382,130,994,0.0417369
45383,190,640,0.102635
45383,189,637,0.0948196
45383,189,636,0.0147243
45383,189,638,0.0910451
45383,190,639,0.0274832
45383,190,641,0.0178409
45383,189,639,0.05554
45384,284,268,0.0172689
45384,286,264,0.032888
45384,285,268,0.0494203
45384,284,269,0.0655765
45384,286,263,0.0650022
45384,285,267,0.0679164
45384,286,262,0.0490895
45384,284,271,0.0622973
45384,285,265,0.0622531
45384,285,264,0.0299039
45384,284,270,0.0655558
45384,285,266,0.0666502
45385,94,731,0.046872
45385,92,720,0.0608492
45385,94,728,0.0591653
45385,94,729,0.0636617
45385,93,724,0.0488966
45385,95,734,0.0636932
45385,95,733,0.0572864
45385,90,711,0.0596501
45385,95,732,0.0230573
45385,92,723,0.0305103
45385,91,714,0.0215736
45385,91,717,0.0577187
45385,90,710,0.0317705
45385,91,716,0.064318
45385,92,719,0.0445234
45385,92,721,0.0534997
45385,90,714,0.0387061
45385,93,727,0.0493333
45385,92,722,0.0603568
45385,91,715,0.0581133
45385,93,725,0.0606426
45385,95,735,0.0660987
45385,90,712,0.0543352
45385,95,736,0.0618047
45385,93,728,0.00482928
45385,91,719,0.00538187
45385,95,737,0.00295605
45385,94,730,0.0661792
45385,91,718,0.0609886
45385,90,713,0.0505497
45385,93,723,0.0241304
45385,93,726,0.0529889
45385,96,737,0.0148127
45385,94,732,0.0321479
45386,291,823,0.0387501
45386,290,828,0.0523985
45386,290,827,0.0738091
45386,290,829,0.071179
45386,289,830,0.00759245
45386,289,832,0.0675402
45386,291,824,0.0607471
45386,290,830,0.0554297
45386,289,831,0.0592984
45386,289,833,0.0371538
45386,290,826,0.0742349
45386,291,825,0.0316542
45386,290,825,0.0351247
45387,265,799,0.0646623
45387,265,800,0.0767381
45387,265,801,0.0682022
45387,265,796,0.0158396
45387,265,805,0.0477826
45387,265,797,0.0730417
45387,264,806,0.0597056
45387,265,802,0.0683383
45387,264,805,0.00398936
45387,265,803,0.0650363
45387,265,798,0.0781491
45387,265,804,0.0603378
45388,89,323,0.0680527
45388,88,324,0.0734112
45388,89,321,0.0262855
45388,88,326,0.0729982
45388,87,329,0.0678193
45388,87,328,0.065642
45388,89,322,0.0612018
45388,88,327,0.0493149
45388,87,327,0.00962455
45388,87,330,0.0683923
45388,88,323,0.000831198
45388,88,325,0.0661621
45389,244,915,0.058069
45389,244,919,0.080684
45389,244,920,0.0621925
45389,244,912,0.0616081
45389,244,916,0.0514767
45389,244,913,0.0607925
45389,244,917,0.0758721
45389,244,921,0.0680405
45389,244,911,0.0311824
45389,244,918,0.0492408
45389,244,914,0.0589782
45390,140,246,0.0112574
45390,138,248,0.0740928
45390,136,250,0.000994777
45390,139,246,0.0649819
45390,142,242,0.00252672
45390,141,243,0.0544565
45390,137,249,0.0747721
45390,138,247,0.0311482
45390,142,243,0.020574
45390,139,247,0.0427744
45390,140,244,0.0210948
45390,140,245,0.0731688
45390,141,244,0.064146
45390,138,249,0.000438385
45390,137,250,0.0323875
45391,87,913,0.0569062
45391,87,917,0.065329
45391,87,916,0.0730102
45391,87,912,0.0604816
45391,88,910,0.0607215
45391,87,918,0.0469184
45391,88,909,0.0593174
45391,88,911,0.0614055
45391,87,915,0.0618051
45391,87,911,0.00563001
45391,88,908,0.0207269
45391,87,914,0.0639322
45392,5,901,0.0687789
45392,6,900,0.0272526
45392,6,899,0.0639892
45392,7,893,0.0577994
45392,6,897,0.0642284
45392,7,895,0.0629833
45392,7,891,0.0101793
45392,7,892,0.0606127
45392,6,896,0.0547289
45392,7,896,0.0103897
45392,8,891,0.0077183
45392,7,894,0.0504827
45392,5,900,0.0361226
45392,5,902,0.00484119
45392,6,898,0.0779504
45393,225,656,0.0534395
45393,226,661,0.0589495
45393,224,647,0.00687538
45393,226,660,0.0618671
45393,226,662,0.0617649
45393,225,652,0.0665907
45393,225,649,0.0229434
45393,225,653,0.0611265
45393,225,651,0.0571397
45393,226,658,0.061719
45393,226,659,0.0619668
45393,224,648,0.0676684
45393,225,650,0.0732465
45393,226,656,0.0036418
45393,225,654,0.0521725
45393,226,657,0.0586226
45393,226,663,0.0458532
45393,224,649,0.0407658
45393,225,655,0.0479766
45394,114,320,0.0598464
45394,115,318,0.0558305
45394,113,326,0.060776
45394,114,324,0.0192229
45394,113,327,0.00707746
45394,114,321,0.0672442
45394,114,322,0.0680331
45394,114,319,0.01962
45394,115,317,0.0197583
45394,113,325,0.0610008
45394,115,319,0.042558
45394,113,324,0.0468244
45394,114,323,0.0728655
45395,299,471,0.0600434
45395,299,473,0.0717908
45395,299,474,0.0835586
45395,299,472,0.0943415
45395,299,475,0.0585622
45396,68,815,0.0714796
45396,68,818,0.0629741
45396,68,814,0.0643595
45396,68,819,0.0625683
45396,68,813,0.0243188
45396,68,821,0.0220619
45396,67,823,0.0358781
45396,68,817,0.0574215
45396,67,821,0.0402727
45396,67,822,0.0586441
45396,68,820,0.0581608
45396,68,816,0.0689997
45397,25,504,2.50814e-05
45397,26,503,0.0887691
45397,26,502,0.0818161
45397,26,501,0.0754883
45397,26,500,0.0735277
45397,26,499,0.0349284
45397,25,503,0.00295297
45398,141,937,0.0542229
45398,141,933,0.0699985
45398,141,932,0.061006
45398,141,935,0.0665822
45398,141,939,0.0667154
45398,141,942,0.0452575
45398,141,929,0.0560563
45398,141,944,0.0558465
45398,141,945,0.058049
45398,141,928,0.0561058
45398,141,926,0.0140759
45398,141,940,0.0560387
45398,141,931,0.0627345
45398,141,941,0.0550513
45398,141,927,0.0612092
45398,141,930,0.0520101
45398,141,947,0.0652855
45398,141,943,0.0567828
45398,141,934,0.0644187
45398,141,936,0.0560479
45398,141,938,0.0654302
45398,141,946,0.0613564
45398,141,948,0.0540246
45398,141,949,0.0130628
45399,71,17,0.0698797
45399,71,18,0.0637457
45399,70,23,0.060926
45399,70,24,0.00405694
45399,71,19,0.0779629
45399,71,20,0.0473274
45399,70,22,0.0705143
45399,71,15,0.0419249
45399,71,16,0.068679
45399,70,20,0.0150814
45399,70,21,0.0755176
45400,314,1088,0.0668699
45400,314,1087,0.0637132
45400,314,1089,0.0699271
45400,314,1092,0.0321449
45400,314,1086,0.0669477
45400,314,1084,0.0458045
45400,314,1091,0.0667046
45400,314,1085,0.0678807
45400,314,1090,0.0657363
45401,279,235,0.0669496
45401,279,236,0.0383119
45401,279,234,0.0645019
45401,278,240,0.0731208
45401,278,238,0.061711
45401,278,236,0.0267823
45401,277,241,0.0233425
45401,278,239,0.0725064
45401,279,232,0.040089
45401,279,233,0.0582466
45401,278,241,0.0144187
45401,278,237,0.061748
45402,238,1061,0.0526298
45402,239,1051,0.0135557
45402,239,1054,0.0784122
45402,238,1060,0.0614685
45402,239,1052,0.0664403
45402,237,1061,0.00777636
45402,239,1056,0.0479811
45402,239,1055,0.0502327
45402,238,1059,0.0593097
45402,238,1056,0.0116068
45402,239,1053,0.0566691
45402,237,1062,0.00167485
45402,238,1058,0.0594987
45402,238,1057,0.0576594
45402,240,1051,0.0239879
45403,145,400,0.0315178
45403,138,401,0.0465914
45403,139,401,0.0740467
45403,142,400,0.0288581
45403,143,400,0.0635727
45403,142,401,0.0442839
45403,141,401,0.0587295
45403,140,401,0.0797575
45403,144,400,0.0701472
45404,184,619,0.0637655
45404,183,626,0.00698435
45404,183,624,0.0531694
45404,185,615,0.0181065
45404,184,621,0.0334799
45404,184,617,0.0667052
45404,183,622,0.0648815
45404,183,621,0.0300021
45404,184,616,0.0169709
45404,183,623,0.0570313
45404,184,620,0.0679399
45404,184,618,0.0569401
45404,183,625,0.0619097
45404,185,616,0.0472005
45405,216,254,0.0658619
45405,216,251,0.0560881
45405,217,248,0.0605022
45405,216,252,0.0735012
45405,215,255,0.0460275
45405,215,256,0.0600132
45405,217,250,0.0273998
45405,216,253,0.0751138
45405,217,249,0.0698711
45405,216,255,0.0163348
45405,217,247,0.00277245
45405,216,250,0.034086
45405,215,257,0.0188936
45406,252,1033,0.0187877
45406,252,1032,0.0646638
45406,251,1034,0.0548204
45406,250,1038,0.0638267
45406,250,1037,0.0176638
45406,251,1037,0.0465698
45406,252,1030,0.0633704
45406,251,1036,0.0744797
45406,252,1028,0.00479567
45406,250,1039,0.0665925
45406,252,1031,0.0515369
45406,252,1029,0.0574497
45406,251,1035,0.070139
45406,251,1033,0.045997
45407,313,46,0.00851342
45407,312,46,0.0177831
45407,314,40,0.0632872
45407,313,43,0.0623722
45407,314,39,0.0490138
45407,313,44,0.0568339
45407,314,38,0.0715985
45407,313,45,0.0822693
45407,313,41,0.0570492
45407,314,37,0.0297125
45407,314,41,0.0141045
45407,313,42,0.0780578
45408,294,63,0.0262607
45408,294,67,0.0305704
45408,294,64,0.0602299
45408,295,62,0.0732008
45408,293,67,0.0366422
45408,294,65,0.066517
45408,295,63,0.0330776
45408,293,68,0.0657425
45408,294,66,0.0588128
45408,295,60,0.00197812
45408,293,69,0.0516128
45408,295,61,0.0681668
45409,37,926,0.0316629
45409,36,931,0.0605636
45409,34,936,0.0632129
45409,34,935,0.0559328
45409,37,929,0.0197605
45409,33,937,0.00857189
45409,36,932,0.00926712
45409,35,933,0.0513315
45409,35,935,0.000138067
45409,35,934,0.0549422
45409,36,929,0.0476096
45409,33,940,0.00911689
45409,37,928,0.069863
45409,35,932,0.0497785
45409,33,938,0.0654801
45409,33,939,0.0594406
45409,36,930,0.0646116
45409,34,937,0.0431853
45409,37,927,0.0635258
45409,38,926,0.0176964
45410,130,935,0.0680918
45410,130,936,0.0664393
45410,130,938,0.0571877
45410,130,942,0.062558
45410,130,933,0.0281933
45410,130,934,0.0599565
45410,130,943,0.0206231
45410,130,937,0.0613752
45410,131,933,0.0263985
45410,130,941,0.0631942
45410,130,940,0.0586367
45410,130,939,0.0653688
45410,131,932,0.0210985
45411,7,127,0.0696018
